id,name,score,score2
8622,Student8622,73,68
8623,Student8623,59,77
8624,Student8624,51,97
8625,Student8625,89,80
8626,Student8626,73,54
8627,Student8627,82,58
8628,Student8628,64,77
8629,Student8629,65,60
8630,Student8630,84,70
8631,Student8631,69,77
8632,Student8632,72,51
8633,Student8633,79,80
8634,Student8634,85,94
8635,Student8635,67,84
8636,Student8636,53,63
8637,Student8637,96,80
8638,Student8638,83,97
8639,Student8639,60,79
8640,Student8640,81,71
8641,Student8641,53,96
8642,Student8642,86,70
8643,Student8643,80,56
8644,Student8644,75,96
8645,Student8645,67,72
8646,Student8646,98,57
8647,Student8647,94,79
8648,Student8648,72,53
8649,Student8649,81,74
8650,Student8650,71,61
8651,Student8651,78,76
8652,Student8652,87,96
8653,Student8653,69,77
8654,Student8654,76,78
8655,Student8655,92,66
8656,Student8656,75,71
8657,Student8657,97,73
8658,Student8658,55,78
8659,Student8659,68,51
8660,Student8660,80,93
8661,Student8661,93,83
8662,Student8662,82,60
8663,Student8663,89,56
8664,Student8664,72,94
8665,Student8665,97,96
8666,Student8666,69,82
8667,Student8667,68,79
8668,Student8668,82,88
8669,Student8669,67,51
8670,Student8670,89,75
8671,Student8671,70,64
8672,Student8672,84,73
8673,Student8673,84,94
8674,Student8674,85,82
8675,Student8675,87,55
8676,Student8676,73,63
8677,Student8677,80,56
8678,Student8678,79,87
8679,Student8679,70,53
8680,Student8680,75,90
8681,Student8681,74,81
8682,Student8682,58,86
8683,Student8683,67,80
8684,Student8684,63,68
8685,Student8685,92,61
8686,Student8686,74,63
8687,Student8687,82,78
8688,Student8688,53,93
8689,Student8689,68,57
8690,Student8690,73,66
8691,Student8691,84,80
8692,Student8692,70,98
8693,Student8693,51,98
8694,Student8694,57,97
8695,Student8695,72,78
8696,Student8696,68,66
8697,Student8697,78,71
8698,Student8698,56,51
8699,Student8699,56,92
8700,Student8700,64,54
8701,Student8701,92,72
8702,Student8702,92,71
8703,Student8703,84,80
8704,Student8704,63,72
8705,Student8705,57,51
8706,Student8706,73,52
8707,Student8707,50,82
8708,Student8708,94,84
8709,Student8709,84,53
8710,Student8710,99,80
8711,Student8711,56,89
8712,Student8712,51,89
8713,Student8713,74,75
8714,Student8714,83,82
8715,Student8715,60,74
8716,Student8716,57,89
8717,Student8717,91,66
8718,Student8718,89,53
8719,Student8719,70,94
8720,Student8720,56,100
8721,Student8721,87,77
8722,Student8722,86,67
8723,Student8723,74,95
8724,Student8724,97,93
8725,Student8725,90,69
8726,Student8726,100,66
8727,Student8727,90,71
8728,Student8728,89,82
8729,Student8729,91,82
8730,Student8730,95,54
8731,Student8731,60,100
8732,Student8732,87,78
8733,Student8733,77,56
8734,Student8734,92,82
8735,Student8735,53,95
8736,Student8736,54,93
8737,Student8737,74,87
8738,Student8738,78,57
8739,Student8739,90,83
8740,Student8740,74,72
8741,Student8741,67,58
8742,Student8742,84,85
8743,Student8743,82,82
8744,Student8744,88,58
8745,Student8745,61,76
8746,Student8746,97,72
8747,Student8747,97,92
8748,Student8748,75,88
8749,Student8749,75,66
8750,Student8750,63,77
8751,Student8751,98,70
8752,Student8752,93,60
8753,Student8753,94,54
8754,Student8754,59,91
8755,Student8755,68,84
8756,Student8756,91,60
8757,Student8757,78,73
8758,Student8758,61,69
8759,Student8759,64,88
8760,Student8760,100,61
8761,Student8761,100,59
8762,Student8762,72,59
8763,Student8763,71,79
8764,Student8764,76,69
8765,Student8765,83,80
8766,Student8766,56,84
8767,Student8767,51,61
8768,Student8768,56,73
8769,Student8769,90,82
8770,Student8770,79,66
8771,Student8771,82,92
8772,Student8772,66,86
8773,Student8773,97,53
8774,Student8774,88,65
8775,Student8775,92,69
8776,Student8776,55,94
8777,Student8777,67,96
8778,Student8778,93,63
8779,Student8779,95,51
8780,Student8780,77,88
8781,Student8781,79,65
8782,Student8782,59,72
8783,Student8783,91,77
8784,Student8784,94,55
8785,Student8785,88,99
8786,Student8786,69,55
8787,Student8787,95,69
8788,Student8788,81,90
8789,Student8789,50,57
8790,Student8790,75,88
8791,Student8791,87,67
8792,Student8792,93,77
8793,Student8793,96,83
8794,Student8794,91,80
8795,Student8795,77,77
8796,Student8796,75,61
8797,Student8797,88,73
8798,Student8798,88,90
8799,Student8799,74,83
8800,Student8800,57,74
8801,Student8801,77,93
8802,Student8802,53,76
8803,Student8803,74,97
8804,Student8804,56,74
8805,Student8805,57,96
8806,Student8806,86,56
8807,Student8807,76,73
8808,Student8808,81,71
8809,Student8809,81,64
8810,Student8810,69,84
8811,Student8811,60,99
8812,Student8812,72,99
8813,Student8813,73,57
8814,Student8814,71,76
8815,Student8815,65,85
8816,Student8816,96,63
8817,Student8817,53,77
8818,Student8818,74,72
8819,Student8819,58,79
8820,Student8820,99,59
8821,Student8821,65,91
8822,Student8822,92,52
8823,Student8823,93,94
8824,Student8824,73,58
8825,Student8825,82,57
8826,Student8826,67,65
8827,Student8827,53,87
8828,Student8828,67,92
8829,Student8829,50,98
8830,Student8830,71,95
8831,Student8831,57,93
8832,Student8832,85,57
8833,Student8833,59,71
8834,Student8834,54,85
8835,Student8835,61,58
8836,Student8836,76,65
8837,Student8837,65,93
8838,Student8838,74,58
8839,Student8839,77,96
8840,Student8840,54,94
8841,Student8841,57,78
8842,Student8842,89,83
8843,Student8843,77,68
8844,Student8844,83,90
8845,Student8845,96,91
8846,Student8846,51,55
8847,Student8847,65,87
8848,Student8848,98,76
8849,Student8849,84,54
8850,Student8850,66,97
8851,Student8851,98,58
8852,Student8852,99,88
8853,Student8853,61,84
8854,Student8854,53,87
8855,Student8855,50,83
8856,Student8856,93,69
8857,Student8857,82,64
8858,Student8858,75,72
8859,Student8859,50,86
8860,Student8860,58,97
8861,Student8861,100,87
8862,Student8862,89,52
8863,Student8863,91,99
8864,Student8864,57,90
8865,Student8865,89,87
8866,Student8866,63,57
8867,Student8867,55,90
8868,Student8868,54,89
8869,Student8869,52,87
8870,Student8870,51,90
8871,Student8871,80,83
8872,Student8872,83,89
8873,Student8873,83,67
8874,Student8874,74,78
8875,Student8875,62,100
8876,Student8876,74,56
8877,Student8877,86,84
8878,Student8878,100,94
8879,Student8879,97,78
8880,Student8880,82,67
8881,Student8881,60,72
8882,Student8882,69,57
8883,Student8883,77,53
8884,Student8884,53,52
8885,Student8885,78,57
8886,Student8886,95,94
8887,Student8887,91,76
8888,Student8888,65,91
8889,Student8889,90,87
8890,Student8890,71,80
8891,Student8891,55,78
8892,Student8892,90,80
8893,Student8893,53,77
8894,Student8894,79,68
8895,Student8895,54,83
8896,Student8896,55,89
8897,Student8897,90,51
8898,Student8898,96,58
8899,Student8899,79,51
8900,Student8900,58,61
8901,Student8901,73,53
8902,Student8902,84,91
8903,Student8903,81,90
8904,Student8904,86,69
8905,Student8905,96,55
8906,Student8906,89,91
8907,Student8907,70,71
8908,Student8908,95,84
8909,Student8909,74,61
8910,Student8910,78,69
8911,Student8911,62,91
8912,Student8912,63,98
8913,Student8913,100,96
8914,Student8914,86,76
8915,Student8915,53,66
8916,Student8916,67,71
8917,Student8917,86,77
8918,Student8918,86,95
8919,Student8919,90,58
8920,Student8920,100,88
8921,Student8921,85,88
8922,Student8922,95,78
8923,Student8923,70,92
8924,Student8924,89,55
8925,Student8925,72,61
8926,Student8926,91,86
8927,Student8927,78,51
8928,Student8928,79,69
8929,Student8929,90,52
8930,Student8930,56,93
8931,Student8931,81,87
8932,Student8932,78,80
8933,Student8933,100,78
8934,Student8934,94,69
8935,Student8935,89,71
8936,Student8936,84,59
8937,Student8937,96,67
8938,Student8938,62,90
8939,Student8939,51,86
8940,Student8940,87,92
8941,Student8941,60,76
8942,Student8942,69,83
8943,Student8943,75,57
8944,Student8944,100,78
8945,Student8945,53,54
8946,Student8946,91,83
8947,Student8947,98,76
8948,Student8948,86,72
8949,Student8949,62,67
8950,Student8950,50,91
8951,Student8951,86,72
8952,Student8952,62,89
8953,Student8953,94,93
8954,Student8954,60,62
8955,Student8955,68,59
8956,Student8956,54,70
8957,Student8957,66,93
8958,Student8958,84,98
8959,Student8959,62,57
8960,Student8960,51,90
8961,Student8961,69,78
8962,Student8962,99,89
8963,Student8963,77,98
8964,Student8964,68,60
8965,Student8965,53,90
8966,Student8966,76,89
8967,Student8967,61,80
8968,Student8968,70,62
8969,Student8969,66,61
8970,Student8970,99,55
8971,Student8971,63,70
8972,Student8972,59,83
8973,Student8973,62,88
8974,Student8974,57,88
8975,Student8975,71,100
8976,Student8976,97,51
8977,Student8977,59,67
8978,Student8978,67,78
8979,Student8979,88,88
8980,Student8980,87,64
8981,Student8981,53,51
8982,Student8982,57,86
8983,Student8983,55,64
8984,Student8984,68,58
8985,Student8985,94,73
8986,Student8986,82,85
8987,Student8987,64,70
8988,Student8988,76,68
8989,Student8989,59,86
8990,Student8990,54,69
8991,Student8991,58,86
8992,Student8992,84,69
8993,Student8993,53,87
8994,Student8994,80,50
8995,Student8995,69,52
8996,Student8996,55,59
8997,Student8997,57,93
8998,Student8998,90,86
8999,Student8999,59,95
9000,Student9000,51,78
9001,Student9001,72,62
9002,Student9002,75,72
9003,Student9003,84,53
9004,Student9004,99,79
9005,Student9005,88,90
9006,Student9006,74,73
9007,Student9007,66,67
9008,Student9008,71,73
9009,Student9009,74,73
9010,Student9010,81,50
9011,Student9011,52,94
9012,Student9012,80,76
9013,Student9013,56,72
9014,Student9014,54,54
9015,Student9015,50,54
9016,Student9016,54,75
9017,Student9017,63,85
9018,Student9018,51,54
9019,Student9019,53,79
9020,Student9020,95,85
9021,Student9021,97,83
9022,Student9022,94,82
9023,Student9023,56,50
9024,Student9024,52,94
9025,Student9025,83,57
9026,Student9026,50,69
9027,Student9027,71,89
9028,Student9028,92,58
9029,Student9029,69,92
9030,Student9030,89,56
9031,Student9031,62,80
9032,Student9032,87,86
9033,Student9033,92,94
9034,Student9034,81,79
9035,Student9035,93,61
9036,Student9036,78,72
9037,Student9037,73,95
9038,Student9038,92,85
9039,Student9039,66,97
9040,Student9040,50,84
9041,Student9041,91,97
9042,Student9042,67,83
9043,Student9043,72,68
9044,Student9044,67,51
9045,Student9045,90,95
9046,Student9046,61,67
9047,Student9047,73,57
9048,Student9048,74,86
9049,Student9049,93,75
9050,Student9050,55,74
9051,Student9051,69,78
9052,Student9052,64,99
9053,Student9053,67,63
9054,Student9054,90,52
9055,Student9055,84,71
9056,Student9056,86,97
9057,Student9057,100,98
9058,Student9058,71,76
9059,Student9059,77,72
9060,Student9060,67,71
9061,Student9061,73,100
9062,Student9062,50,89
9063,Student9063,82,63
9064,Student9064,59,74
9065,Student9065,58,90
9066,Student9066,82,51
9067,Student9067,59,57
9068,Student9068,79,74
9069,Student9069,85,58
9070,Student9070,82,99
9071,Student9071,84,100
9072,Student9072,69,99
9073,Student9073,82,80
9074,Student9074,79,77
9075,Student9075,88,61
9076,Student9076,81,64
9077,Student9077,79,67
9078,Student9078,59,92
9079,Student9079,52,62
9080,Student9080,56,67
9081,Student9081,75,68
9082,Student9082,71,71
9083,Student9083,83,96
9084,Student9084,94,84
9085,Student9085,87,96
9086,Student9086,62,63
9087,Student9087,99,66
9088,Student9088,85,80
9089,Student9089,70,72
9090,Student9090,76,69
9091,Student9091,88,71
9092,Student9092,78,92
9093,Student9093,100,95
9094,Student9094,70,93
9095,Student9095,74,93
9096,Student9096,87,64
9097,Student9097,89,69
9098,Student9098,85,82
9099,Student9099,62,63
9100,Student9100,76,52
9101,Student9101,57,98
9102,Student9102,72,60
9103,Student9103,60,63
9104,Student9104,66,80
9105,Student9105,83,62
9106,Student9106,93,69
9107,Student9107,92,97
9108,Student9108,87,96
9109,Student9109,68,98
9110,Student9110,61,94
9111,Student9111,99,84
9112,Student9112,61,68
9113,Student9113,83,50
9114,Student9114,87,89
9115,Student9115,99,65
9116,Student9116,56,66
9117,Student9117,91,80
9118,Student9118,98,71
9119,Student9119,58,89
9120,Student9120,56,87
9121,Student9121,62,53
9122,Student9122,60,76
9123,Student9123,61,97
9124,Student9124,94,75
9125,Student9125,99,83
9126,Student9126,73,97
9127,Student9127,97,63
9128,Student9128,88,59
9129,Student9129,54,74
9130,Student9130,70,92
9131,Student9131,68,81
9132,Student9132,81,85
9133,Student9133,97,86
9134,Student9134,100,78
9135,Student9135,76,52
9136,Student9136,76,77
9137,Student9137,62,92
9138,Student9138,91,74
9139,Student9139,81,75
9140,Student9140,79,86
9141,Student9141,88,68
9142,Student9142,76,50
9143,Student9143,64,81
9144,Student9144,93,89
9145,Student9145,61,63
9146,Student9146,62,89
9147,Student9147,88,77
9148,Student9148,67,99
9149,Student9149,50,79
9150,Student9150,86,87
9151,Student9151,52,82
9152,Student9152,70,61
9153,Student9153,92,68
9154,Student9154,96,65
9155,Student9155,68,98
9156,Student9156,54,55
9157,Student9157,75,53
9158,Student9158,81,79
9159,Student9159,60,96
9160,Student9160,78,76
9161,Student9161,55,50
9162,Student9162,62,96
9163,Student9163,100,88
9164,Student9164,77,52
9165,Student9165,86,89
9166,Student9166,91,69
9167,Student9167,74,72
9168,Student9168,79,55
9169,Student9169,70,54
9170,Student9170,87,84
9171,Student9171,77,78
9172,Student9172,79,91
9173,Student9173,78,63
9174,Student9174,64,60
9175,Student9175,60,87
9176,Student9176,73,54
9177,Student9177,75,53
9178,Student9178,67,86
9179,Student9179,77,83
9180,Student9180,73,94
9181,Student9181,61,91
9182,Student9182,92,69
9183,Student9183,100,55
9184,Student9184,83,60
9185,Student9185,86,92
9186,Student9186,60,78
9187,Student9187,94,71
9188,Student9188,92,61
9189,Student9189,52,100
9190,Student9190,94,62
9191,Student9191,96,76
9192,Student9192,82,50
9193,Student9193,54,58
9194,Student9194,95,100
9195,Student9195,77,56
9196,Student9196,63,52
9197,Student9197,85,80
9198,Student9198,95,80
9199,Student9199,90,93
9200,Student9200,89,70
9201,Student9201,63,68
9202,Student9202,69,77
9203,Student9203,95,71
9204,Student9204,64,70
9205,Student9205,65,62
9206,Student9206,95,57
9207,Student9207,58,96
9208,Student9208,99,85
9209,Student9209,50,58
9210,Student9210,95,61
9211,Student9211,54,69
9212,Student9212,62,92
9213,Student9213,63,79
9214,Student9214,97,75
9215,Student9215,92,70
9216,Student9216,86,94
9217,Student9217,82,74
9218,Student9218,96,72
9219,Student9219,65,92
9220,Student9220,79,60
9221,Student9221,60,68
9222,Student9222,79,67
9223,Student9223,60,89
9224,Student9224,64,63
9225,Student9225,94,90
9226,Student9226,99,65
9227,Student9227,65,69
9228,Student9228,95,75
9229,Student9229,63,50
9230,Student9230,84,73
9231,Student9231,91,70
9232,Student9232,90,50
9233,Student9233,90,97
9234,Student9234,53,79
9235,Student9235,70,97
9236,Student9236,68,99
9237,Student9237,58,70
9238,Student9238,83,78
9239,Student9239,56,98
9240,Student9240,61,80
9241,Student9241,85,99
9242,Student9242,83,74
9243,Student9243,99,91
9244,Student9244,65,80
9245,Student9245,67,60
9246,Student9246,77,96
9247,Student9247,93,88
9248,Student9248,91,53
9249,Student9249,64,54
9250,Student9250,53,73
9251,Student9251,83,89
9252,Student9252,72,68
9253,Student9253,53,88
9254,Student9254,77,89
9255,Student9255,86,100
9256,Student9256,81,75
9257,Student9257,62,91
9258,Student9258,99,86
9259,Student9259,57,60
9260,Student9260,90,83
9261,Student9261,50,60
9262,Student9262,83,60
9263,Student9263,68,94
9264,Student9264,60,58
9265,Student9265,96,53
9266,Student9266,77,86
9267,Student9267,91,95
9268,Student9268,98,90
9269,Student9269,76,69
9270,Student9270,88,57
9271,Student9271,87,99
9272,Student9272,64,73
9273,Student9273,54,71
9274,Student9274,81,94
9275,Student9275,89,86
9276,Student9276,78,58
9277,Student9277,63,85
9278,Student9278,88,85
9279,Student9279,65,56
9280,Student9280,71,99
9281,Student9281,65,83
9282,Student9282,89,81
9283,Student9283,78,74
9284,Student9284,98,86
9285,Student9285,54,74
9286,Student9286,77,84
9287,Student9287,79,90
9288,Student9288,50,70
9289,Student9289,59,67
9290,Student9290,52,87
9291,Student9291,91,96
9292,Student9292,52,95
9293,Student9293,84,81
9294,Student9294,92,77
9295,Student9295,82,100
9296,Student9296,52,81
9297,Student9297,100,88
9298,Student9298,72,72
9299,Student9299,61,81
9300,Student9300,59,66
9301,Student9301,82,61
9302,Student9302,68,100
9303,Student9303,64,55
9304,Student9304,93,77
9305,Student9305,64,91
9306,Student9306,73,90
9307,Student9307,63,51
9308,Student9308,57,95
9309,Student9309,54,63
9310,Student9310,54,70
9311,Student9311,99,82
9312,Student9312,76,97
9313,Student9313,58,81
9314,Student9314,64,53
9315,Student9315,77,94
9316,Student9316,96,56
9317,Student9317,52,65
9318,Student9318,59,82
9319,Student9319,68,83
9320,Student9320,74,72
9321,Student9321,51,54
9322,Student9322,53,87
9323,Student9323,72,56
9324,Student9324,54,86
9325,Student9325,57,90
9326,Student9326,56,72
9327,Student9327,74,98
9328,Student9328,67,84
9329,Student9329,74,80
9330,Student9330,61,91
9331,Student9331,62,50
9332,Student9332,95,58
9333,Student9333,90,54
9334,Student9334,96,77
9335,Student9335,72,53
9336,Student9336,78,59
9337,Student9337,92,78
9338,Student9338,66,51
9339,Student9339,74,98
9340,Student9340,66,51
9341,Student9341,54,88
9342,Student9342,53,66
9343,Student9343,69,83
9344,Student9344,79,71
9345,Student9345,73,83
9346,Student9346,74,100
9347,Student9347,66,83
9348,Student9348,73,96
9349,Student9349,70,75
9350,Student9350,90,100
9351,Student9351,66,79
9352,Student9352,82,83
9353,Student9353,91,57
9354,Student9354,78,52
9355,Student9355,94,66
9356,Student9356,83,53
9357,Student9357,99,55
9358,Student9358,65,71
9359,Student9359,50,73
9360,Student9360,60,87
9361,Student9361,87,99
9362,Student9362,85,86
9363,Student9363,63,98
9364,Student9364,60,72
9365,Student9365,72,92
9366,Student9366,97,69
9367,Student9367,70,83
9368,Student9368,62,53
9369,Student9369,62,70
9370,Student9370,63,74
9371,Student9371,81,73
9372,Student9372,79,86
9373,Student9373,87,61
9374,Student9374,61,67
9375,Student9375,74,67
9376,Student9376,62,53
9377,Student9377,71,53
9378,Student9378,85,84
9379,Student9379,83,68
9380,Student9380,77,58
9381,Student9381,51,70
9382,Student9382,53,84
9383,Student9383,67,72
9384,Student9384,93,56
9385,Student9385,59,79
9386,Student9386,62,100
9387,Student9387,72,79
9388,Student9388,63,73
9389,Student9389,79,74
9390,Student9390,74,65
9391,Student9391,92,100
9392,Student9392,95,88
9393,Student9393,70,54
9394,Student9394,61,62
9395,Student9395,61,96
9396,Student9396,54,94
9397,Student9397,87,77
9398,Student9398,91,72
9399,Student9399,93,53
9400,Student9400,89,57
9401,Student9401,52,100
9402,Student9402,65,63
9403,Student9403,77,53
9404,Student9404,95,51
9405,Student9405,52,87
9406,Student9406,61,88
9407,Student9407,72,58
9408,Student9408,75,78
9409,Student9409,61,95
9410,Student9410,95,69
